E12;0.0775
E12;0.0787
E12;0.0729
E12;0.0841
E12;0.106
E12;0.0864
E12;0.0659
E12;0.0904
E12;0.0873
E12;0.0688
E12;0.0698
E12;0.0776
E12;0.091
E12;0.0717
E12;0.0878
E12;0.109
E12;0.065
E12;0.0591
E12;0.0812
E12;0.0833
E12;0.0877
E12;0.103
E12;0.0879
E12;0.0581
E12;0.0752
E12;0.092
E12;0.0695
E12;0.0949
E12;0.0543
E12;0.0756
E12;0.0953
E12;0.103
E12;0.0889
E12;0.0943
E12;0.0532
E12;0.113
E12;0.137
E12;0.0567
E12;0.0715
E12;0.104
E12;0.089
E12;0.0899
E12;0.0871
E12;0.0776
E12;0.0748
E12;0.0892
E12;0.078
E13;0.07
E13;0.0951
E13;0.0795
E13;0.0925
E13;0.0615
E13;0.0891
E13;0.065
E13;0.088
E13;0.0717
E13;0.0599
E13;0.0883
E13;0.081
E13;0.0723
E13;0.0807
E13;0.0812
E13;0.0799
E13;0.0667
E13;0.0459
E13;0.113
E13;0.0914
E13;0.0626
E13;0.0773
E13;0.0433
E13;0.0534
E13;0.0834
E13;0.0664
E13;0.105
E13;0.0478
E13;0.0828
E13;0.0678
E13;0.09
E13;0.0668
E13;0.0658
E13;0.0665
E13;0.0717
E13;0.0748
E13;0.0618
E13;0.0797
E13;0.0889
E13;0.0762
E13;0.0698
E13;0.082
E13;0.0954
E13;0.0814
E13;0.0599
E13;0.0529
E13;0.11
E13;0.0542
E13;0.0801
E13;0.0551
E13;0.128
E13;0.0801
E13;0.0713
E13;0.0836
E13;0.0729
E13;0.0883
E13;0.0639
E13;0.0682
E14;0.0713
E14;0.054
E14;0.0891
E14;0.0635
E14;0.0554
E14;0.0731
E14;0.0548
E14;0.0686
E14;0.105
E14;0.084
E14;0.0704
E14;0.078
E14;0.061
E14;0.0963
E14;0.0574
E14;0.0897
E14;0.0614
E14;0.0596
E14;0.0484
E14;0.0563
E14;0.0838
E14;0.0824
E14;0.0778
E14;0.0744
E14;0.104
E14;0.0771
E14;0.072
E14;0.0692
E14;0.0731
E14;0.0474
E14;0.066
E14;0.0751
E14;0.0636
E14;0.079
E14;0.0671
E14;0.09
E14;0.0496
E14;0.0552
E14;0.0851
E14;0.0902
E14;0.0714
E14;0.0674
E14;0.0652
E14;0.0896
E14;0.0796
E14;0.058
E14;0.0467
E14;0.0954
E14;0.0579
E14;0.063
E14;0.0833
E14;0.0781
E14;0.0822
E14;0.0525
E14;0.0751
E14;0.0507
E14;0.0474
E14;0.0787
E15;0.0755
E15;0.0525
E15;0.0649
E15;0.106
E15;0.0692
E15;0.0619
E15;0.0794
E15;0.073
E15;0.0906
E15;0.0867
E15;0.0547
E15;0.0585
E15;0.0501
E15;0.0538
E15;0.0789
E15;0.0526
E15;0.0704
E15;0.0486
E15;0.0695
E15;0.0521
E15;0.0619
E15;0.0776
E15;0.0743
E15;0.0723
E15;0.0658
E15;0.0838
E15;0.0465
E15;0.0789
E15;0.079
E15;0.0618
E15;0.0553
E15;0.0455
E15;0.0659
E15;0.0625
E15;0.0557
E15;0.0607
E15;0.0622
E15;0.0653
E15;0.0775
E15;0.0932
E15;0.0492
E15;0.0888
E15;0.0579
E15;0.0722
E15;0.0791
E15;0.0604
E15;0.0754
E15;0.0673
E15;0.055
E15;0.0548
E15;0.067
E15;0.0764
E15;0.0826
E15;0.061
E15;0.109
E15;0.0512
E15;0.0594
E15;0.0647
E16;0.0778
E16;0.0712
E16;0.0654
E16;0.0499
E16;0.0503
E16;0.0773
E16;0.065
E16;0.0683
E16;0.0724
E16;0.0669
E16;0.0581
E16;0.0631
E16;0.0694
E16;0.0562
E16;0.0583
E16;0.0517
E16;0.0784
E16;0.0733
E16;0.0843
E16;0.0508
E16;0.0689
E16;0.0697
E16;0.0647
E16;0.0481
E16;0.0763
E16;0.0862
E16;0.087
E16;0.0722
E16;0.0517
E16;0.0413
E16;0.053
E16;0.0989
E16;0.0418
E16;0.0543
E16;0.0589
E16;0.0498
E16;0.0454
E16;0.0729
E16;0.0641
E16;0.0591
E16;0.0695
E16;0.0435
E16;0.0782
E16;0.0844
E16;0.0956
E16;0.0495
E16;0.0702
E16;0.0745
E16;0.071
E16;0.0648
E16;0.0561
E16;0.0643
E16;0.0811
E16;0.0508
E16;0.0634
E16;0.0587
E16;0.0481
E16;0.0583
E17;0.0611
E17;0.0846
E17;0.0689
E17;0.0625
E17;0.0821
E17;0.078
E17;0.0439
E17;0.0993
E17;0.0504
E17;0.0507
E17;0.0421
E17;0.0609
E17;0.0608
E17;0.0491
E17;0.042
E17;0.0619
E17;0.0755
E17;0.0566
E17;0.075
E17;0.1
E17;0.059
E17;0.0587
E17;0.0626
E17;0.0496
E17;0.0623
E17;0.0431
E17;0.0457
E17;0.0561
E17;0.0511
E17;0.0728
E17;0.0524
E17;0.058
E17;0.0485
E17;0.0752
E17;0.0532
E17;0.0728
E17;0.0648
E17;0.0549
E17;0.0605
E17;0.0902
E17;0.0583
E17;0.0523
E17;0.059
E17;0.0486
E17;0.0626
E17;0.0564
E17;0.0802
E17;0.0742
E17;0.0624
E17;0.0746
E17;0.0603
E17;0.0475
E17;0.066
E17;0.0533
E17;0.048
E17;0.0524
E17;0.0491
E17;0.0442
E18;0.0775
E18;0.0879
E18;0.0547
E18;0.0541
E18;0.0536
E18;0.0511
E18;0.0436
E18;0.0473
E18;0.0587
E18;0.0586
E18;0.0564
E18;0.0504
E18;0.0592
E18;0.0573
E18;0.0467
E18;0.0517
E18;0.0634
E18;0.0733
E18;0.0321
E18;0.0616
E18;0.0409
E18;0.0647
E18;0.0711
E18;0.0487
E18;0.0548
E18;0.0856
E18;0.0681
E18;0.0497
E18;0.0748
E18;0.053
E18;0.0464
E18;0.0546
E18;0.0592
E18;0.0493
E18;0.0589
E18;0.0675
E18;0.0789
E18;0.0508
E18;0.0667
E18;0.0569
E18;0.0427
E18;0.0513
E18;0.048
E18;0.0487
E18;0.062
E18;0.0591
E18;0.0579
E18;0.0755
E18;0.0687
E18;0.078
E18;0.059
E18;0.04
E18;0.0577
E18;0.0571
E18;0.055
E18;0.0505
E18;0.065
E18;0.0683
E19;0.0778
E19;0.0507
E19;0.0663
E19;0.0481
E19;0.0662
E19;0.0586
E19;0.0745
E19;0.0534
E19;0.0537
E19;0.0491
E19;0.0681
E19;0.055
E19;0.0496
E19;0.0356
E19;0.0457
E19;0.0399
E19;0.0784
E19;0.0651
E19;0.0733
E19;0.0498
E19;0.0363
E19;0.0596
E19;0.0701
E19;0.0508
E19;0.0374
E19;0.0585
E19;0.049
E19;0.0362
E19;0.0479
E19;0.0492
E19;0.0608
E19;0.0687
E19;0.0523
E19;0.0729
E19;0.0796
E19;0.0505
E19;0.0662
E19;0.0387
E19;0.0262
E19;0.0767
E19;0.0453
E19;0.0453
E19;0.0641
E19;0.0463
E19;0.0435
E19;0.074
E19;0.0715
E19;0.0464
E19;0.078
E19;0.0581
E19;0.047
E19;0.0679
E19;0.0636
E19;0.0645
E19;0.0568
E19;0.0543
E19;0.0437
E19;0.0708
E20;0.0563
E20;0.0431
E20;0.0679
E20;0.0533
E20;0.0717
E20;0.0682
E20;0.0425
E20;0.0657
E20;0.0429
E20;0.0611
E20;0.0336
E20;0.0638
E20;0.0498
E20;0.0507
E20;0.0517
E20;0.0695
E20;0.0425
E20;0.0468
E20;0.0718
E20;0.0388
E20;0.0613
E20;0.0705
E20;0.0544
E20;0.0523
E20;0.037
E20;0.0627
E20;0.0704
E20;0.0492
E20;0.0343
E20;0.0313
E20;0.0632
E20;0.0396
E20;0.0874
E20;0.0527
E20;0.0575
E20;0.0663
E20;0.0538
E20;0.0624
E20;0.0363
E20;0.0444
E20;0.0509
E20;0.0576
E20;0.0475
E20;0.0443
E20;0.0402
E20;0.065
E20;0.066
E20;0.0468
E20;0.0514
E20;0.0632
E20;0.06
E20;0.0512
E20;0.042
E20;0.0642
E20;0.0645
E20;0.0477
E20;0.0404
E20;0.0498
E21;0.0556
E21;0.065
E21;0.0518
E21;0.0496
E21;0.0493
E21;0.04
E21;0.0573
E21;0.0427
E21;0.0401
E21;0.049
E21;0.0485
E21;0.0535
E21;0.0576
E21;0.0701
E21;0.0465
E21;0.0607
E21;0.051
E21;0.0548
E21;0.0552
E21;0.0583
E21;0.0562
E21;0.0613
E21;0.0316
E21;0.0499
E21;0.0381
E21;0.0427
E21;0.0408
E21;0.0533
E21;0.0451
E21;0.0455
E21;0.0348
E21;0.0495
E21;0.0534
E21;0.0606
E21;0.0622
E21;0.0422
E21;0.0359
E21;0.0468
E21;0.0708
E21;0.042
E21;0.0591
E21;0.0431
E21;0.0499
E21;0.0453
E21;0.0584
E21;0.0392
E21;0.0519
E21;0.0644
E21;0.0536
E21;0.0645
E21;0.0424
E21;0.041
E21;0.057
E21;0.0375
E21;0.0677
E21;0.0555
E21;0.0915
E21;0.0526
E22;0.0458
E22;0.0403
E22;0.0426
E22;0.0529
E22;0.0405
E22;0.0539
E22;0.0362
E22;0.0423
E22;0.0605
E22;0.0373
E22;0.0485
E22;0.0406
E22;0.0522
E22;0.0561
E22;0.0403
E22;0.0371
E22;0.0552
E22;0.0499
E22;0.0385
E22;0.0573
E22;0.0485
E22;0.0601
E22;0.042
E22;0.0579
E22;0.0629
E22;0.0434
E22;0.0435
E22;0.0585
E22;0.0562
E22;0.0537
E22;0.0662
E22;0.0649
E22;0.0459
E22;0.0567
E22;0.0429
E22;0.0555
E22;0.0543
E22;0.0369
E22;0.0416
E22;0.053
E22;0.085
E22;0.0585
E22;0.0588
E22;0.0483
E22;0.0331
E22;0.0502
E22;0.0694
E22;0.0496
E22;0.0344
E22;0.0696
E22;0.0652
E22;0.0545
E22;0.0401
E22;0.0517
E22;0.0539
E22;0.0505
E22;0.0405
E22;0.0469
E23;0.0707
E23;0.0765
E23;0.0693
E23;0.0398
E23;0.0567
E23;0.0389
E23;0.0526
E23;0.0705
E23;0.0449
E23;0.0386
E23;0.0349
E23;0.0503
E23;0.0515
E23;0.0547
E23;0.0443
E23;0.0281
E23;0.0489
E23;0.0439
E23;0.0551
E23;0.0405
E23;0.0374
E23;0.0479
E23;0.0525
E23;0.071
E23;0.0466
E23;0.0375
E23;0.0398
E23;0.0486
E23;0.0504
E23;0.0823
E23;0.042
E23;0.0384
E23;0.05
E23;0.0548
E23;0.0535
E23;0.069
E23;0.0482
E23;0.0516
E23;0.0621
E23;0.052
E23;0.0755
E23;0.0371
E23;0.0453
E23;0.0618
E23;0.0403
E23;0.0363
E23;0.0571
E23;0.0476
E23;0.0514
E23;0.0504
E23;0.0748
E23;0.0537
E23;0.0538
E23;0.0411
E23;0.0653
E23;0.042
E23;0.0618
E23;0.0412
E24;0.0522
E24;0.0435
E24;0.0402
E24;0.0454
E24;0.0525
E24;0.0415
E24;0.0459
E24;0.0746
E24;0.0541
E24;0.0548
E24;0.0466
E24;0.0309
E24;0.0569
E24;0.0415
E24;0.0416
E24;0.0428
E24;0.0526
E24;0.0474
E24;0.026
E24;0.0529
E24;0.0411
E24;0.0563
E24;0.0585
E24;0.0571
E24;0.0652
E24;0.0544
E24;0.0542
E24;0.0311
E24;0.0654
E24;0.0546
E24;0.0385
E24;0.0492
E24;0.0512
E24;0.0498
E24;0.0499
E24;0.0493
E24;0.0501
E24;0.0363
E24;0.055
E24;0.0446
E24;0.0426
E24;0.0428
E24;0.0792
E24;0.0455
E24;0.0365
E24;0.0575
E24;0.042
E24;0.0433
E24;0.0457
E24;0.0474
E24;0.0435
E24;0.0489
E24;0.0488
E24;0.0421
E24;0.0638
E24;0.0387
E24;0.0454
E24;0.0583
E25;0.036
E25;0.0827
E25;0.0607
E25;0.0413
E25;0.0482
E25;0.0367
E25;0.0261
E25;0.0413
E25;0.0423
E25;0.0574
E25;0.0474
E25;0.0409
E25;0.037
E25;0.0559
E25;0.0428
E25;0.0532
E25;0.0373
E25;0.0399
E25;0.0529
E25;0.0389
E25;0.0322
E25;0.0391
E25;0.0524
E25;0.0404
E25;0.0445
E25;0.0435
E25;0.0319
E25;0.0438
E25;0.0372
E25;0.0451
E25;0.0445
E25;0.0293
E25;0.0561
E25;0.0459
E25;0.0383
E25;0.0511
E25;0.0504
E25;0.0454
E25;0.0469
E25;0.0448
E25;0.0564
E25;0.0536
E25;0.0489
E25;0.0388
E25;0.0437
E25;0.0489
E25;0.0485
E25;0.0513
E25;0.044
E25;0.048
E25;0.036
E25;0.0522
E25;0.041
E25;0.0495
E25;0.0329
E25;0.0413
E25;0.048
E25;0.0896
E26;0.0426
E26;0.0473
E26;0.04
E26;0.0394
E26;0.0459
E26;0.0351
E26;0.0326
E26;0.0417
E26;0.047
E26;0.0364
E26;0.0291
E26;0.0499
E26;0.0361
E26;0.0568
E26;0.0561
E26;0.0413
E26;0.0287
E26;0.0294
E26;0.0473
E26;0.0406
E26;0.0556
E26;0.0335
E26;0.0644
E26;0.0398
E26;0.0448
E26;0.0406
E26;0.0432
E26;0.0442
E26;0.0493
E26;0.0516
E26;0.0303
E26;0.0284
E26;0.0557
E26;0.0429
E26;0.0419
E26;0.0556
E26;0.0441
E26;0.0496
E26;0.054
E26;0.0322
E26;0.0316
E26;0.0624
E26;0.0334
E26;0.0444
E26;0.0422
E26;0.0385
E26;0.0548
E26;0.0603
E26;0.0378
E26;0.0489
E26;0.0387
E26;0.0487
E26;0.0341
E26;0.0437
E26;0.0483
E26;0.053
E26;0.0691
E26;0.06
E27;0.0292
E27;0.0397
E27;0.0467
E27;0.0341
E27;0.0323
E27;0.0449
E27;0.0377
E27;0.0402
E27;0.0344
E27;0.0415
E27;0.0366
E27;0.0425
E27;0.0472
E27;0.0339
E27;0.0498
E27;0.0753
E27;0.0438
E27;0.0535
E27;0.0529
E27;0.0481
E27;0.0322
E27;0.0436
E27;0.0472
E27;0.048
E27;0.0369
E27;0.0449
E27;0.0485
E27;0.051
E27;0.0417
E27;0.0544
E27;0.0305
E27;0.0535
E27;0.0366
E27;0.0395
E27;0.0498
E27;0.0344
E27;0.0452
E27;0.0428
E27;0.036
E27;0.0322
E27;0.0392
E27;0.0444
E27;0.0459
E27;0.032
E27;0.0373
E27;0.0434
E27;0.0497
E27;0.0408
E27;0.0457
E27;0.0432
E27;0.05
E27;0.0393
E27;0.0506
E27;0.0513
E27;0.044
E27;0.0355
E27;0.0425
E27;0.0343
E28;0.0355
E28;0.0494
E28;0.0477
E28;0.0406
E28;0.0456
E28;0.039
E28;0.0487
E28;0.0463
E28;0.0605
E28;0.0304
E28;0.0497
E28;0.0355
E28;0.0378
E28;0.0545
E28;0.0562
E28;0.0419
E28;0.037
E28;0.0341
E28;0.0324
E28;0.04
E28;0.0411
E28;0.042
E28;0.0384
E28;0.0406
E28;0.0512
E28;0.046
E28;0.0357
E28;0.0445
E28;0.0313
E28;0.0525
E28;0.0512
E28;0.029
E28;0.0323
E28;0.0588
E28;0.0363
E28;0.0362
E28;0.0466
E28;0.0526
E28;0.0429
E28;0.0298
E28;0.0315
E28;0.025
E28;0.0452
E28;0.0444
E28;0.0412
E28;0.0331
E28;0.0489
E28;0.052
E28;0.0416
E28;0.0374
E28;0.0288
E28;0.0357
E28;0.0376
E28;0.0559
E28;0.0356
E28;0.0614
E28;0.0263
E28;0.0391
E29;0.0425
E29;0.0637
E29;0.0326
E29;0.0306
E29;0.0486
E29;0.0626
E29;0.0439
E29;0.0516
E29;0.05
E29;0.0565
E29;0.0346
E29;0.0353
E29;0.0371
E29;0.0598
E29;0.0577
E29;0.0337
E29;0.0323
E29;0.0365
E29;0.0404
E29;0.0477
E29;0.0383
E29;0.0507
E29;0.0311
E29;0.0403
E29;0.0401
E29;0.0247
E29;0.0586
E29;0.0434
E29;0.0263
E29;0.0298
E29;0.0325
E29;0.0357
E29;0.0487
E29;0.0495
E29;0.0362
E29;0.0377
E29;0.0443
E29;0.0336
E29;0.0365
E29;0.0417
E29;0.0487
E29;0.0349
E29;0.0349
E29;0.0535
E29;0.0333
E29;0.0295
E29;0.0451
E29;0.0402
E29;0.0326
E29;0.0345
E29;0.0424
E29;0.0412
E29;0.0514
E29;0.0387
E29;0.0441
E29;0.0536
E29;0.039
E29;0.0489
E30;0.0288
E30;0.0447
E30;0.0265
E30;0.046
E30;0.0565
E30;0.0327
E30;0.0582
E30;0.0379
E30;0.0436
E30;0.0494
E30;0.0387
E30;0.0484
E30;0.0405
E30;0.0388
E30;0.034
E30;0.0384
E30;0.0506
E30;0.047
E30;0.0539
E30;0.0389
E30;0.026
E30;0.0403
E30;0.0579
E30;0.0288
E30;0.038
E30;0.0337
E30;0.0548
E30;0.0404
E30;0.029
E30;0.0535
E30;0.0347
E30;0.0511
E30;0.0321
E30;0.0434
E30;0.0483
E30;0.0358
E30;0.0433
E30;0.0249
E30;0.0459
E30;0.0276
E30;0.0394
E30;0.0333
E30;0.0363
E30;0.0356
E30;0.0398
E30;0.0341
E30;0.0531
E30;0.037
E30;0.0428
E30;0.0328
E30;0.0395
E30;0.0308
E30;0.0361
E30;0.0401
E30;0.041
E30;0.0301
E30;0.043
E30;0.0218
E31;0.0264
E31;0.0445
E31;0.0354
E31;0.0388
E31;0.0349
E31;0.0313
E31;0.045
E31;0.0289
E31;0.0552
E31;0.0367
E31;0.0323
E31;0.0339
E31;0.039
E31;0.0382
E31;0.0363
E31;0.0528
E31;0.0424
E31;0.045
E31;0.0323
E31;0.0371
E31;0.0361
E31;0.0422
E31;0.0472
E31;0.0426
E31;0.0328
E31;0.043
E31;0.0558
E31;0.0362
E31;0.0448
E31;0.0341
E31;0.0331
E31;0.0444
E31;0.0381
E31;0.0529
E31;0.0346
E31;0.0376
E31;0.044
E31;0.0556
E31;0.0317
E31;0.028
E31;0.0469
E31;0.0384
E31;0.0447
E31;0.0349
E31;0.0443
E31;0.0673
E31;0.0364
E31;0.04
E31;0.0612
E31;0.0468
E31;0.0321
E31;0.0196
E31;0.0293
E31;0.046
E31;0.0277
E31;0.0281
E31;0.0361
E31;0.0401
E32;0.032
E32;0.0433
E32;0.0405
E32;0.0405
E32;0.0449
E32;0.0424
E32;0.0352
E32;0.0271
E32;0.0412
E32;0.0306
E32;0.0335
E32;0.0306
E32;0.0327
E32;0.0389
E32;0.0342
E32;0.035
E32;0.0335
E32;0.0392
E32;0.0531
E32;0.029
E32;0.0367
E32;0.0475
E32;0.0435
E32;0.0357
E32;0.0288
E32;0.0525
E32;0.0366
E32;0.0439
E32;0.0626
E32;0.0338
E32;0.0451
E32;0.0435
E32;0.0449
E32;0.0343
